"Titularidad","Nombre","Dirección","CP","Municipio","Teléfono","Plazas","URL","Latitud","Longitud","Actualizado","Provincia"
"Privada sin fin de lucro","Residencia Madre María Pilar Izquierdo","Calle Bellas Artes 3","50012","Zaragoza","976 45 83 12",50,"residenciapilarizquierdo.es",41.628431,-0.926395,"7-07-20 00:14:44","Zaragoza"
"Privada","Residencia de ancianos Virgen de Sancho Abarca","Plaza de Aragón 3","50660","Tauste","976 85 42 50",99,NA,41.919618,-1.252476,"3-04-20 00:14:44","Zaragoza"
"Privada","Fundación Hospital Almau - Residencia de ancianos","Avenida Diputación 2","50690","Pedrola","976 61 50 48",57,NA,41.788046,-1.215949,"3-04-20 00:14:44","Zaragoza"
"Privada","Residencia La Edad Brillante","Carretera Zaragoza a La Puebla de Albortón s/n","50138","Valmadrid","976 14 60 08",48,NA,41.44276,-0.882454,"7-07-20 00:14:44","Zaragoza"
"Privada sin fin de lucro","Residencia Nuestra Señora de la Peña","Avenida Pascual Marquina 21","50300","Calatayud",NA,145,NA,41.348474,-1.645543,"6-07-20 00:14:44","Zaragoza"
"Privada","Residencia Marboré","Calle Cineasta Adolfo Aznar 7 - 9","50018","Zaragoza","976 51 08 97",35,NA,41.67591,-0.888047,"19-11-20 00:14:44","Zaragoza"
"Pública local","Residencia de 3ª edad Santo Tomás de Aquino","Paseo de la Constitución 3","50360","Daroca","976 80 04 20",72,NA,41.11126,-1.41872,"4-04-20 00:14:44","Zaragoza"
"Pública local","Residencia Santa María de Cabañas","Plaza del Jardín 3","50100","Almunia de Doña Godina (La)","976 81 21 68",119,"www.laalmunia.es/residencia-de-ancianos/",41.476456,-1.374342,"3-04-20 00:14:44","Zaragoza"
"Privada","Residencia para personas mayores Antonio Saura","Calle Pintor Antonio Saura 4 - 6","50018","Zaragoza","976 73 50 89",43,"residencia-antoniosaura.com",41.673837,-0.886871,"6-07-20 00:14:44","Zaragoza"
"Privada","Residencia San Marcelino","Avenida Goya s/n","50141","Jaulín","976 14 22 96",42,"www.residenciasanmarcelino.com",41.452651,-0.994766,"3-05-20 00:14:44","Zaragoza"
"Privada sin fin de lucro","Fundación Tobías","Calle Ronda Hispanidad 10","50009","Zaragoza","976 30 68 63",77,"www.ohsjd.es/centro/fundacion-tobias-zaragoza",41.630528,-0.902317,"9-04-20 00:14:44","Zaragoza"
"Privada","Residencia Parque Dorado Morcillo","Calle Arzobispo Casimiro Morcillo 36 - 38","50006","Zaragoza","976 25 06 00",68,"www.parquedorado.com/residencia-tercera-edad-ancianos-zaragoza",41.637008,-0.891403,"2-03-20 00:14:44","Zaragoza"
"Privada","Residencia de 3ª edad Mater","Calle Baltasar Gracián 1 - 2º","50005","Zaragoza","976 55 73 22",25,NA,41.644348,-0.892318,"4-06-20 00:14:44","Zaragoza"
"Privada","Residencia Animayores I","Calle Valle de Zuriza 15 - 1º A-B","50015","Zaragoza","976 52 67 47",11,NA,41.661658,-0.873297,"11-04-20 00:14:44","Zaragoza"
"Privada","Residencia San Felipe Neri","Carretera de Logroño Km. 3.700 - parcelas 5 y 6","50011","Zaragoza","976 34 07 34",98,"www.residenciasanfelipeneri.es",41.67087,-0.957234,"4-04-20 00:14:44","Zaragoza"
"Privada","DomusVi Zalfonada","Calle Salvador Allende 56","50015","Zaragoza","976 50 67 42",150,"www.domusvi.es/residencia-mayores-zaragoza-zalfonada",41.675915,-0.876239,"1-03-20 00:14:44","Zaragoza"
"Privada","Residencia 3ª edad Burdeos","Calle San Lorenzo 28","50001","Zaragoza","976 29 36 97",31,"www.residenciaburdeos.com",41.652388,-0.87513,"22-04-20 00:14:44","Zaragoza"
"Privada","Residencia de ancianos Nuestra Señora de Piedad","Carretera de Borja a Rueda s/n","50570","Ainzón","976 86 85 11 / 976 86 85 12",40,"www.residenciantrasradepiedad.es",41.81699,-1.520115,"6-05-20 00:14:44","Zaragoza"
"Pública autonómica","Residencia Delicias","Calle Vía Universitas 38","50017","Zaragoza","976 31 55 21",98,"www.aragon.es/estaticos/GobiernoAragon/Organismos/InstitutoAragonesServiciosSociales/IASS_new/Documentos/IASS/FICHAS-centros/Ficha-zgza-res-universitas.pdf",41.647762,-0.908116,"3-04-20 00:14:44","Zaragoza"
"Privada","Residencia Pirineos","Calle Méndez Coarasa 23","50012","Zaragoza","976 75 41 32",40,"www.residenciapirineos.es",41.63128,-0.914531,"4-04-20 00:14:44","Zaragoza"
"Privada","Residencia Juanita","Calle Mariana Pineda 5","50018","Zaragoza","976 95 81 67",50,"www.residenciajuanita.com",41.665577,-0.887136,"4-04-20 00:14:44","Zaragoza"
"Privada","Residencia Soto del Canal","Calle Marcelino Álvarez 50","50012","Zaragoza","976 75 74 70",66,"www.residenciasotocanal.com",41.629775,-0.916656,"9-04-20 00:14:44","Zaragoza"
"Privada","Residencia de 3ª edad Casa Palacio Palafox","Calle San Vicente de Paúl 35 - local","50001","Zaragoza","976 39 34 77",18,"www.residenciapalafox.es",41.653978,-0.874483,"12-07-20 00:14:44","Zaragoza"
"Privada","Residencia Nueva Mater Dei","Calle Pío Baroja 75 - Urb. El Saso","50840","San Mateo de Gállego","679 67 49 63",20,"www.nuevamaterdei.com",41.841697,-0.756032,"3-05-20 00:14:44","Zaragoza"
"Privada","Residencia Geriátrica Las Torres","Camino de las Torres 47","50008","Zaragoza","876 16 39 93",33,"www.residencialastorres.es",41.642868,-0.88052,"6-07-20 00:14:44","Zaragoza"
"Privada","Centro Geriátrico José Ariño","Calle Santiago 7 - 9","50180","Utebo","976 78 42 95",55,"www.serager.com",41.706932,-0.99922,"3-05-20 00:14:44","Zaragoza"
"Pública local","Fundación pública Residencia Municipal de Zuera","Calle San Pedro 22 - 26","50800","Zuera","976 68 04 65",40,NA,41.869206,-0.786798,"12-07-20 00:14:44","Zaragoza"
"Pública local","Residencia de personas mayores Comarca del Aranda","Calle Fueros de Aragón s/n","50250","Illueca","976 54 81 18",86,"www.fundaciondesarrollosocial.org",41.539311,-1.625725,"4-04-20 00:14:44","Zaragoza"
"Pública local","Residencia municipal de mayores Elvira Otal","Calle Formación Profesional 22 - 24","50600","Ejea de los Caballeros","976 67 79 33",113,"www.elviraotal.es",42.124924,-1.128236,"10-07-20 00:14:44","Zaragoza"
"Pública local","Centro asistencial Palmerola","Carretera de Castilla 5","50500","Tarazona","976 19 90 32",95,NA,41.900286,-1.729482,"6-05-20 00:14:44","Zaragoza"
"Privada","Residencia para personas mayores Las Terrazas","Calle Cabañera 31","50007","Zaragoza","976 25 04 82",21,NA,41.630839,-0.88847,"13-07-20 00:14:44","Zaragoza"
"Privada","Residencia de 3ª edad Santa Tecla","Calle Jerónimo Blancas 4 - ppal.","50001","Zaragoza","976 22 90 59",12,NA,41.651371,-0.879648,"3-05-20 00:14:44","Zaragoza"
"Pública local","Residencia de 3ª edad Virgen del Rosario","Calle Beratón s/n","50590","Añón de Moncayo","976 64 92 74",30,NA,41.77795,-1.720147,"9-04-20 00:14:44","Zaragoza"
"Privada","Residencia de ancianos Jesús y María","Calle Jesús y María 29 - Bº de San Gregorio","50015","Zaragoza","976 52 65 32",18,NA,41.694052,-0.866964,"3-05-20 00:14:44","Zaragoza"
"Privada","Residencia de ancianos Nuestra Señora del Alba","Avenida El Acierto 4","50016","Zaragoza","976 57 41 48",57,"www.residenciantrasradelalba.com",41.672099,-0.835676,"9-06-20 00:14:44","Zaragoza"
"Privada","Albertia El Moreral","Calle Río Cinca s/n","50171","Puebla de Alfindén (La)","976 10 87 90",100,"www.albertia.es/residencias/albertia-el-moreral-udp/",41.635215,-0.750293,"11-05-20 00:14:44","Zaragoza"
"Pública autonómica","Residencia de mayores de Movera","Avenida Movera 600","50194","Zaragoza","976 58 65 70",241,NA,41.641994,-0.809009,"3-05-20 00:14:44","Zaragoza"
"Privada sin fin de lucro","Residencia Ozanam Santa Isabel","Calle José Antonio Rey del Corral 3 - Santa Isabel","50016","Zaragoza","976 46 58 55",100,"www.ozanam.com",41.670744,-0.835416,"5-04-20 00:14:44","Zaragoza"
"Privada sin fin de lucro","Residencia Ozanam Nuestra Señora del Carmen","Calle Sabiñánigo 2","50009","Zaragoza","976 75 09 78",75,"www.ozanam.com",41.642174,-0.91038,"5-07-20 00:14:44","Zaragoza"
"Privada","Caser Residencial Ruiseñores","Calle Santiago Guallar 10","50006","Zaragoza","976 25 84 92",105,"www.caseresidencial.es/ruisenores",41.635583,-0.887904,"5-04-20 00:14:44","Zaragoza"
"Privada","Residencia de 3ª edad Fundación Aruej","Carretera de Uncastillo 8","50619","Luesia","976 67 33 09",32,NA,42.371843,-1.024529,"26-07-20 00:14:44","Zaragoza"
"Privada","Residencia La Cadiera","Calle Rosales 30 - local 10 A","50008","Zaragoza","976 59 70 44",20,"www.residencialacadiera.com",41.642453,-0.880204,"3-05-20 00:14:44","Zaragoza"
"Pública autonómica","Centro Asistencial Santa Ana","Calle Las Fuentes 14","50180","Utebo","976 79 29 96",135,"www.domusvi.es/residencia-mayores-zaragoza-santa-ana",41.713266,-1.005773,"13-07-20 00:14:44","Zaragoza"
"Privada","Asociación San Sebastián","Calle Pérez de Petinto 3","50550","Mallén","976 85 00 68",60,NA,41.898625,-1.420273,"17-04-20 00:14:44","Zaragoza"
"Pública local","Residencia de Magallón","Avenida de la Paz 1 - 3","50520","Magallón","976 85 85 29",64,"www.magallon.es/servicios/residencia.php",41.831087,-1.461249,"4-04-20 00:14:44","Zaragoza"
"Privada","Residencia Virma","Calle San Miguel 5 - 1º izda.","50001","Zaragoza","976 23 35 99",10,NA,41.651061,-0.880622,"3-05-20 00:14:44","Zaragoza"
"Privada","Centro Social Encarnación 1995","Avenida de Madrid 95 - 97, 1º A - B y C","50010","Zaragoza","976 53 41 66",19,"www.residenciaencarnacion.com",41.654362,-0.900795,"24-04-20 00:14:44","Zaragoza"
"Privada sin fin de lucro","Residencia Misioneras de Nuestra Señora del Pilar","Plaza Misioneras de Nuestra Señora del Pilar 1","50016","Zaragoza","976 58 86 00",143,"sites.google.com/site/misionerasdelpilar/",41.669306,-0.81264,"2-05-20 00:14:44","Zaragoza"
"Pública local","Residencia para personas mayores San Roque","Calle Mayor 47","50196","Muela (La)","976 14 14 74",37,"www.lamuela.org/modules.php?name=Bienestar_Social",41.578039,-1.120208,"9-04-20 00:14:44","Zaragoza"
"Privada sin fin de lucro","Residencia asistida Santa Teresa - Cáritas Zaragoza","Calle Juan Carlos I 2","50009","Zaragoza","976 35 13 00",68,NA,41.644755,-0.911269,"4-04-20 00:14:44","Zaragoza"
"Privada","Residencia de 3ª edad Goya I","Calle Baltasar Gracián 1 - 4º dcha.","50005","Zaragoza","976 56 04 37",19,"www.goya1.es",41.644348,-0.892318,"5-05-20 00:14:44","Zaragoza"
"Privada","Hogar Bilbilitano","Paseo de Sixto Celorrio 37","50300","Calatayud","976 88 68 48",58,"www.hogarbilbilitano.com",41.347743,-1.641321,"22-04-20 00:14:44","Zaragoza"
"Privada","Residencia de 3ª edad El Edén","Avenida de Movera 424","50194","Zaragoza","976 58 63 13",38,"www.residenciaeleden.es",41.647883,-0.82042,"12-12-20 00:14:44","Zaragoza"
"Privada","Centro psicogeriátrico San Eugenio","Plaza San Eugenio 4","50007","Zaragoza","976 37 98 00",43,"www.fundacionsaneugenio.org",41.62554,-0.279952,"18-05-20 00:14:44","Zaragoza"
"Pública local","Residencia Adolfo Suárez","Calle Sástago s/n","50700","Caspe","976 63 04 72",70,"fundaciondesarrollosocial.blogspot.com.es/p/residencia-adolfo-suarez-de-caspe.html",41.232304,-0.042269,"17-05-20 00:14:44","Zaragoza"
"Pública local","Residencia Villa de Sádaba","Camino Polideportivo 5","50670","Sádaba","976 67 51 51",78,"www.sectoradministracion.com/residenciasadaba/",42.285239,-1.27191,"7-05-20 00:14:44","Zaragoza"
"Pública autonómica","Residencia de personas mayores Hogar Doz","Avenida Navarra 15","50500","Tarazona","976 19 92 80",92,"www.aragon.es/estaticos/GobiernoAragon/Organismos/InstitutoAragonesServiciosSociales/IASS_new/Documentos/IASS/FICHAS-centros/Ficha-zgza-res-hogar-doz.pdf",41.905615,-1.724828,"4-04-20 00:14:44","Zaragoza"
"Privada sin fin de lucro","Casa familiar Nuestra Señora de los Ángeles","Calle Monasterio Nuestra Señora de Los Ángeles 5","50012","Zaragoza","976 53 58 83",52,"cruzblanca.org/casas.htm",41.644,-0.917365,"5-04-20 00:14:44","Zaragoza"
"Privada sin fin de lucro","Residencia Sagrado Corazón","Calle Santa Ana 2","50580","Vera de Moncayo","976 64 90 03",36,NA,41.823463,-1.6877,"4-04-20 00:14:44","Zaragoza"
"Privada sin fin de lucro","Apartamentos tutelados CAI-Ozanam","Calle José Luis Pomarón 7","50008","Zaragoza","976 13 34 20",45,"www.ozanam.com",41.646904,-0.876531,"11-05-20 00:14:44","Zaragoza"
"Pública local","Residencia para personas mayores Santa Ana","Paseo de la Constitución 8","50360","Daroca","976 54 50 15",63,NA,41.112519,-1.417476,"4-04-20 00:14:44","Zaragoza"
"Privada","Residencia Campo Romanos","Pasaje del Chopo 1","50491","Romanos","976 80 39 37",29,"residenciacamporomanos.com",41.122065,-1.27624,"12-04-20 00:14:44","Zaragoza"
"Pública local","Residencia municipal San Íñigo","Avenida Diputación s/n - Urb. Azucarera","50300","Calatayud","976 88 19 14",86,NA,41.345412,-1.641466,"7-07-20 00:14:44","Zaragoza"
"Privada","Residencia Santa Lucía","Calle Santa Lucía 1","50790","Escatrón","976 17 10 96",30,NA,41.281473,-0.324526,"11-04-20 00:14:44","Zaragoza"
"Privada","Residencia Zaragoza","Calle Andador Luis Puntes 2 - 4 local","50008","Zaragoza","976 41 07 36",24,"residencia-zaragoza.es",41.641268,-0.880009,"19-09-20 00:14:44","Zaragoza"
"Privada","Centro Residencial Torre del Ángel","Calle Martincho 5 - Santa Isabel","50016","Zaragoza","976 58 21 93",100,"www.servisanar.com",41.672155,-0.832342,"9-04-20 00:14:44","Zaragoza"
"Privada","Residencia Hogar 65","Avenida de Teruel 1","50298","Pinseque","976 65 18 00 / 679 98 05 36",50,"www.fundacionsanjorge.es",41.738702,-1.092195,"14-03-20 00:14:44","Zaragoza"
"Privada","Residencia de ancianos La Zaida","Avenida de Zaragoza 95","50784","Zaida (La)","976 17 87 18",19,NA,41.323362,-0.426599,"3-05-20 00:14:44","Zaragoza"
"Privada","Royal Villa Salud","NA Mejana de Santa Catalina s/n","50120","Zaragoza","976 78 40 77",84,NA,41.706983,-0.969672,"10-04-20 00:14:44","Zaragoza"
"Privada sin fin de lucro","Residencia de ancianos Nuestra Señora de Rodanas","Calle Cabeño Paños 1","50290","Épila","976 60 30 43",67,NA,41.60507,-1.280827,"3-05-20 00:14:44","Zaragoza"
"Pública local","Residencia Alonso I de Aragón","Avenida Nuestra Señora del Olivar 67","50131","Lécera","976 83 26 29",16,NA,41.207897,-0.711087,"15-04-20 00:14:44","Zaragoza"
"Privada","Residencia geriátrica Los Maizales II","Calle San Roque 9","50298","Pinseque","976 65 68 70",91,"www.losmaizales.com/geriatrico-zaragoza.html",41.737247,-1.099231,"5-04-20 00:14:44","Zaragoza"
"Privada","Residencia Asistencial Los Ángeles","Calle Villa de Andorra 13","50017","Zaragoza","976 77 05 03",49,NA,41.645365,-0.915102,"8-04-20 00:14:44","Zaragoza"
"Privada sin fin de lucro","Residencia Villa Consolación","Calle Maestre Racional 20","50009","Zaragoza","976 56 22 84",51,"villaconsolacion.es",41.628246,-0.90569,"4-04-20 00:14:44","Zaragoza"
"Privada","Residencia Torre Laurel","Camino Miraflores 32","50007","Zaragoza","976 38 66 95",33,"www.torrelaurel.com",41.632795,-0.872354,"4-04-20 00:14:44","Zaragoza"
"Privada","Residencia de 3ª edad Pablo Herráez y Esposa","Calle Diputación 7","50530","Novillas","976 86 11 33",23,NA,41.934003,-1.393493,"17-04-20 00:14:44","Zaragoza"
"Pública autonómica","Residencia de mayores Romareda","Calle Violante de Hungría 21","50009","Zaragoza","976 55 87 34",216,"www.aragon.es/estaticos/GobiernoAragon/Organismos/InstitutoAragonesServiciosSociales/IASS_new/Documentos/IASS/FICHAS-centros/Ficha-zgza-res-romareda.pdf",41.641123,-0.904909,"11-07-20 00:14:44","Zaragoza"
"Privada sin fin de lucro","Centro social Virgen del Pilar","Calle Predicadores 115","50003","Zaragoza","976 44 67 66",50,"www.centrosocialvirgendelpilar.com",41.657697,-0.887877,"15-04-20 00:14:44","Zaragoza"
"Privada","Residencia para personas mayores Hayardén","Camino Cantalobos s/n","50100","Almunia de Doña Godina (La)","976 81 22 23",94,"hayarden.com",41.4705,-1.38149,"3-04-20 00:14:44","Zaragoza"
"Privada","Residencia Entrerrios","Calle La Fuente 1","50297","Grisén","876 09 40 60",32,"www.residenciaentrerrios.es",41.744792,-1.161294,"4-04-20 00:14:44","Zaragoza"
"Privada","Residencia de mayores Mixta Diana","Calle Monasterio de Leyre 5","50002","Zaragoza","976 59 82 72",26,"www.residenciadiana.com",41.64373,-0.861179,"9-04-20 00:14:44","Zaragoza"
"Privada","Residencia de ancianos Miguel Servet II - III - IV","Calle Miguel Servet 124 - ppal. dcha., 2º dcha. y 3º izda.","50013","Zaragoza","976 59 22 54",19,NA,41.642261,-0.868383,"19-11-20 00:14:44","Zaragoza"
"Privada","Residencia El Veral","Carretera de Barcelona Km. 352","50175","Osera de Ebro","876 04 16 45 / 607 01 30 38",96,"www.elveral.com",41.54905,-0.597208,"3-04-20 00:14:44","Zaragoza"
"Pública autonómica","Residencia de mayores de Borja","Calle Pilar Lorengar 4","50540","Borja","976 86 73 11",98,"www.aragon.es/estaticos/GobiernoAragon/Organismos/InstitutoAragonesServiciosSociales/IASS_new/Documentos/IASS/FICHAS-centros/Ficha-zgza-res-borja.pdf",41.833674,-1.526876,"5-04-20 00:14:44","Zaragoza"
"Privada","Ballesol Mariana Pineda","Calle Andador Paula Montal Fornés 7","50018","Zaragoza","976 79 94 35",163,"ballesol.es/residencias-para-mayores-en-aragon/ballesol-mariana-pineda/",41.664755,-0.890351,"4-04-20 00:14:44","Zaragoza"
"Privada sin fin de lucro","Residencia Virgen del Pilar","Calle Santa Catalina 4","50001","Zaragoza","976 23 98 05",56,NA,41.650978,-0.87878,"2-12-20 00:14:44","Zaragoza"
"Privada","Residencia Las Nieves","Calle Vadiello s/n","50012","Zaragoza","976 56 21 67",21,NA,41.626276,-0.910783,"4-04-20 00:14:44","Zaragoza"
"Pública local","Residencia de ancianos Nuestra Señora de la Peña","Avenida de Zaragoza s/n","50172","Alfajarín","976 10 05 12",65,NA,41.615343,-0.708059,"30-05-20 00:14:44","Zaragoza"
"Privada sin fin de lucro","Residencia Nuestra Señora del Pilar","Plaza Nuestra Señora del Pilar 22","50003","Zaragoza","976 29 04 50",198,NA,41.657255,-0.880758,"4-04-20 00:14:44","Zaragoza"
"Privada","Residencia Hernán Cortés","Calle Hernán Cortés 6 - ppal. dcha.","50004","Zaragoza","976 21 33 66",11,NA,41.649377,-0.888299,"3-05-20 00:14:44","Zaragoza"
"Pública local","Residencia Valdeolivo","Carretera de Morés a Mainar s/n","50325","Tobed","976 62 88 65",22,"residenciasreyardid.es/residencias-mayores/zaragoza/tobed",41.338478,-1.397675,"11-04-20 00:14:44","Zaragoza"
"Pública local","Apartamentos para personas mayores","Calle San Blas 37","50003","Zaragoza","976 72 49 49",28,NA,41.656172,-0.885261,"11-07-20 00:14:44","Zaragoza"
"Pública local","Residencia municipal Casa de Amparo","Calle Predicadores 96","50003","Zaragoza","976 72 49 49",178,NA,41.657744,-0.887688,"4-04-20 00:14:44","Zaragoza"
"Privada sin fin de lucro","Residencia CAI-AFEDAZ Virgen del Carmen","Avenida de la Almozara 77","50003","Zaragoza","976 43 12 11",26,"www.afedaz.es/que-ofrecemos/residencia",41.664016,-0.902439,"17-04-20 00:14:44","Zaragoza"
"Pública local","Residencia para personas mayores Virgen del Campo","Calle La Iglesia 1","50619","Asín","976 66 66 89",15,NA,42.283536,-1.04661,"4-04-20 00:14:44","Zaragoza"
"Privada","Ballesol Puerta del Carmen","Calle Madre Sacramento 4","50004","Zaragoza","976 48 45 75",110,"ballesol.es/residencias-para-mayores-en-aragon/ballesol-puerta-del-carmen/",41.649031,-0.88948,"3-05-20 00:14:44","Zaragoza"
"Privada","Residencia Virgen del Castillo","Calle Luis María López Allué 3 - ppal.","50005","Zaragoza","976 35 41 05",16,"www.virgendelcastillozaragoza.com",41.644337,-0.893662,"8-01-20 00:14:44","Zaragoza"
"Privada","Residencia Mirasol","Paseo Constitución 14","50410","Cuarte de Huerva","976 50 32 11",119,"www.residenciamirasol.com",41.59374,-0.934311,"4-04-20 00:14:44","Zaragoza"
"Pública local","Residencia Luis Carlos Piquer","Plaza Ramón y Cajal 2","50780","Sástago","976 17 21 34",58,"residenciasreyardid.es/residencias-mayores/zaragoza/sastago",41.321515,-0.355202,"7-04-20 00:14:44","Zaragoza"
