,Titularidad,Nombre,Dirección,CP,Municipio,Teléfono,Plazas,URL,Latitud,Longitud,Actualizado,Provincia,geometry
4167,Privada sin fin de lucro,Residencia Cáritas Parroquial,Camino Nuevo 20,40300.0,Sepúlveda,921 54 05 39,25.0,,41.296661,-3.7537,9-05-20 00:14:44,Segovia,POINT (-3.7537 41.296661)
4168,Pública local,Residencia municipal de Sacramenia,Carretera de Laguna de Contreras s/n,40237.0,Sacramenia,921 52 75 82,46.0,excellence-innova.com,41.490637,-3.9660519999999995,6-07-20 00:14:44,Segovia,POINT (-3.966051999999999 41.490637)
4169,Privada,Residencia de mayores Virgen de Veladiez,Carretera de Espirdo Km. 1.8,40191.0,Espirdo,921 46 72 60,59.0,,40.986959000000006,-4.079658,4-04-20 00:14:44,Segovia,POINT (-4.079658 40.98695900000001)
4170,Privada,Residencia de ancianos Los San Pedros,Camino de la Garnacha 4,40389.0,San Pedro de Gaíllos,921 53 10 36,48.0,,41.227104,-3.8108809999999997,8-07-20 00:14:44,Segovia,POINT (-3.810881 41.227104)
4171,Privada,Residencia San Antonio de Padua,Calle Abrojal 8,40470.0,Navas de Oro,921 59 13 04,40.0,,41.199344,-4.442438,12-07-20 00:14:44,Segovia,POINT (-4.442438 41.199344)
4172,Privada,Fundación Residencia de Ancianos de Riaza,Calle Val Bajo 55,40500.0,Riaza,921 55 03 89,96.0,residenciariaza.org,41.274509,-3.47986,13-07-20 00:14:44,Segovia,POINT (-3.47986 41.274509)
4173,Pública local,Centro Residencial Oteruelo,Calle Oteruelo s/n,40140.0,Valverde del Majano,921 49 09 60,53.0,www.centroresidencialoteruelo.es,40.952037,-4.230446,3-04-20 00:14:44,Segovia,POINT (-4.230446 40.952037)
4174,Privada,Residencial para mayores El Jardín de Segovia,Calle Sitio 20,40194.0,Trescasas,902 12 36 26,160.0,www.eljardindesegovia.com,40.955901000000004,-4.036213,4-04-20 00:14:44,Segovia,POINT (-4.036213 40.955901)
4175,Pública local,Residencia Virgen del Bustar,Paseo de la Cañada s/n,40270.0,Carbonero el Mayor,921 56 19 40,90.0,www.clecemayores.com/es/residencia/39/virgen-del-bustar/,41.112676,-4.261303,4-04-20 00:14:44,Segovia,POINT (-4.261303 41.112676)
4176,Privada sin fin de lucro,Residencia de ancianos - Hermanitas de los Pobres,Avenida Padre Claret 5,40003.0,Segovia,921 43 85 24,87.0,www.hermanitasdelospobres.es/wp/index.php/segovia/,40.945957,-4.111634,5-04-20 00:14:44,Segovia,POINT (-4.111634 40.945957)
4177,Privada,Residencia Santa María,Calle Mayor 30,40440.0,Santa María la Real de Nieva,921 59 40 29,77.0,www.residencia-santamaria.com,41.070741,-4.410213,5-05-20 00:14:44,Segovia,POINT (-4.410213 41.070741)
4178,Privada,Club Senior Nervión,Calle Betania 10,41007.0,Sevilla,955 26 51 73 / 676 76 48 22,19.0,csnervion.com,37.390432000000004,-5.970905999999999,31-01-20 00:14:44,Sevilla,POINT (-5.970905999999999 37.390432)
4179,Privada,Centro Residencial Reina Sofía,Calle Cuatrovientos 32,41928.0,Palomares del Río,955 76 43 45,18.0,,37.323215999999995,-6.064866,21-07-20 00:14:44,Sevilla,POINT (-6.064866 37.323216)
4180,Privada,Centro Residencial Simón Verde,Calle Fuenteclara 1 - Urb. Simón Verde,41927.0,Mairena del Aljarafe,679 33 93 52,15.0,www.residenciasimonverde.com,37.343149,-6.038458,9-07-20 00:14:44,Sevilla,POINT (-6.038458 37.343149)
4181,Privada,Residencia de 3ª edad La Rosaleda,Avenida de la Libertad 58 - casa 8,41703.0,Dos Hermanas,954 68 07 65,15.0,,37.291501000000004,-5.939867,28-05-20 00:14:44,Sevilla,POINT (-5.939867 37.291501)
4182,,,,,,,,,,,,,POINT (nan nan)
4183,Privada,Viviendas tuteladas Torneo,Calle Lumbreras 58,41002.0,Sevilla,954 91 55 20 / 955 34 03 90,48.0,gruposantaclaraquality.es/centro-torneo,37.401331,-5.996946,3-04-20 00:14:44,Sevilla,POINT (-5.996946 37.401331)
4184,Pública local,Residencia de Mayores San Sebastián,Avenida de las Marismas 100,41720.0,Palacios y Villafranca (Los),955 81 91 92,110.0,www.vitaliahome.es/project/los-palacios,37.157146999999995,-5.935158,23-04-20 00:14:44,Sevilla,POINT (-5.935158 37.15714699999999)
4185,Privada,Residencia San Juan de Dios,Calle La Vinagra 3,41450.0,Constantina,955 88 10 38,36.0,,37.874049,-5.619591000000001,9-04-20 00:14:44,Sevilla,POINT (-5.619591000000001 37.874049)
4186,Privada,Centro residencial Virgen de la Estrella,Calle Ramón y Cajal 11,41907.0,Valencina de la Concepción,955 72 74 09 / 625 08 40 79,26.0,virgenestrella.com,37.418378000000004,-6.073331,12-04-20 00:14:44,Sevilla,POINT (-6.073331 37.418378)
4187,Privada sin fin de lucro,Residencia de Mayores FOAM,Avenida Andalucía 8,41970.0,Santiponce,955 99 96 15,58.0,www.foam.es/servicios/residencia-de-mayores-de-santiponce-sevilla,37.431717,-6.041395,5-04-20 00:14:44,Sevilla,POINT (-6.041395 37.431717)
4188,Privada,Centro residencial La Laguna,Calle Amapola 14 - Urb. María Auxiliadora,41928.0,Palomares del Río,955 76 40 74 / 955 76 40 39,23.0,,37.311878,-6.062766000000001,11-04-20 00:14:44,Sevilla,POINT (-6.062766000000001 37.311878)
4189,Privada,Centro Residencial La Alameda,Calle Jara 51,41410.0,Carmona,954 14 12 20,49.0,,37.473488,-5.653126,5-04-20 00:14:44,Sevilla,POINT (-5.653126 37.473488)
4190,Privada,Centro Residencial Montetabor Bollullos,Avenida de Montetabor 1,41110.0,Bollullos de la Mitación,955 69 50 58,70.0,residmontetaborbollu.wixsite.com/montetaborbollullos,37.338737,-6.144858,4-04-20 00:14:44,Sevilla,POINT (-6.144858 37.338737)
4191,Privada,Residencia La Paz,Avenida de la Libertad 50,41703.0,Dos Hermanas,954 72 12 85 / 662 09 01 12,31.0,www.residencialapaz.es,37.303539,-5.952259,3-04-20 00:14:44,Sevilla,POINT (-5.952259 37.303539)
4192,Privada,Vivienda tutelada para mayores Plenitud,Calle Valle Colorado 22 - Urb. Simón Verde,41927.0,Mairena del Aljarafe,955 60 10 33,10.0,www.hogarplenitud.com,37.341978000000005,-6.036549,3-02-20 00:14:44,Sevilla,POINT (-6.036549 37.341978)
4193,Privada sin fin de lucro,Residencia San Juan de la Palma,Calle Madre María Purísima de la Cruz 5,41003.0,Sevilla,955 28 39 37,47.0,www.geron.es/residencia/residencia-mayores-centro-sevilla,37.395312,-5.9914879999999995,4-04-20 00:14:44,Sevilla,POINT (-5.991487999999999 37.395312)
4194,Privada sin fin de lucro,Residencia de ancianos San Inocencio,Calle Larga 41,41610.0,Paradas,954 84 90 64,29.0,,37.291465,-5.495435,3-04-20 00:14:44,Sevilla,POINT (-5.495435 37.291465)
4195,Privada,Centro Residencial San Miguel,Calle San Juan de la Cruz 15,41800.0,Sanlúcar la Mayor,955 70 49 78 / 954 78 52 94,112.0,www.sanmiguelsanlucar.com,37.379567,-6.194705,4-04-20 00:14:44,Sevilla,POINT (-6.194705 37.379567)
4196,Privada,Residencia de mayores San Fernando y Santa Elisa,Calle Ruiz Ramos 12,41770.0,Montellano,954 87 50 38,120.0,,36.990972,-5.571597,11-07-20 00:14:44,Sevilla,POINT (-5.571597 36.990972)
4197,Privada,Residencia Manuel Ridruejo Muñoz,Avenida de Andalucía s/n,41006.0,Sevilla,954 26 04 53,134.0,,37.386573,-5.949418,12-05-20 00:14:44,Sevilla,POINT (-5.949418 37.386573)
4198,Privada,Vitalia Écija,Calle Alfonso Aragón Fofó 12,41400.0,Écija,955 90 54 60,172.0,www.vitaliahome.es/project/ecija/,37.532114,-5.074641000000001,22-04-20 00:14:44,Sevilla,POINT (-5.074641000000001 37.532114)
4199,Privada,Centro Residencial San Lorenzo,Barrio San Rafael 10,41500.0,Alcalá de Guadaíra,667 52 30 96,25.0,,37.386313,-5.874954,9-04-20 00:14:44,Sevilla,POINT (-5.874954 37.386313)
4200,Privada,DomusVi Santa Justa,Calle Baltasar Gracián 2,41007.0,Sevilla,954 57 89 92,166.0,www.domusvi.es/residencia-mayores-sevilla-santa-justa,37.389526000000004,-5.970464,2-05-20 00:14:44,Sevilla,POINT (-5.970464 37.389526)
4201,Pública local,Residencia El Saucejo,Calle Feria 12,41650.0,Saucejo (El),955 21 95 06,40.0,www.uniongerema.es,37.068697,-5.0922279999999995,9-04-20 00:14:44,Sevilla,POINT (-5.092228 37.068697)
4202,Privada,Espartinas Geriátrico,Camino de Umbrete 14,41807.0,Espartinas,954 11 40 93,95.0,www.espartinasgeriatrico.com,37.379333,-6.135098,26-04-20 00:14:44,Sevilla,POINT (-6.135098 37.379333)
4203,Privada,DomusVi Alcalá de Guadaíra,Calle Cáñamo 44,41500.0,Alcalá de Guadaíra,955 69 89 04,178.0,www.domusvi.es/residencia-para-mayores-alcala-de-guadaira,37.330965,-5.857324,12-04-20 00:14:44,Sevilla,POINT (-5.857324 37.330965)
4204,Privada,Centro sociosanitario Reifs Utrera,Calle Constelación Corona Austral 1,41710.0,Utrera,955 86 57 39,161.0,www.gruporeifs.com/nuestros-centros/item/12-residencia-para-mayores-reifs-utrera,37.193878999999995,-5.776399,6-08-20 00:14:44,Sevilla,POINT (-5.776399 37.193879)
4205,,,,,,,,,,,,,POINT (nan nan)
4206,Privada sin fin de lucro,Residencia Sor Ángela de la Cruz,Calle Humildad 21,41420.0,Fuentes de Andalucía,954 83 70 02,29.0,,37.467463,-5.346189,30-07-20 00:14:44,Sevilla,POINT (-5.346189 37.467463)
4207,Privada,Hogar de mayores Pino Grande,Calle Pino Santo 132,41410.0,Carmona,954 68 76 27,21.0,www.hmpinogrande.com,37.435442,-5.818909,26-04-20 00:14:44,Sevilla,POINT (-5.818909 37.435442)
4208,Privada,Centro residencial Los Olmos,Carretera de Almensilla km. 4,41927.0,Mairena del Aljarafe,955 76 80 88,25.0,,37.321644,-6.086658,10-04-20 00:14:44,Sevilla,POINT (-6.086658 37.321644)
4209,,,,,,,,,,,,,POINT (nan nan)
4210,Pública local,Residencia San Eustaquio,Calle Real 90,41800.0,Sanlúcar la Mayor,955 10 06 00,30.0,www.sanlucarlamayor.es/opencms/opencms/sanlucarlamayor/municipio/directorio/sedes_municipales/contacto_0004.html,37.384766,-6.196067,4-05-20 00:14:44,Sevilla,POINT (-6.196067 37.384766)
4211,,,,,,,,,,,,,POINT (nan nan)
4212,Pública autonómica,Centro Residencial para personas mayores de Marchena,Calle Media Aranza 2,41620.0,Marchena,955 96 77 54 / 955 96 77 78,56.0,,37.324065000000004,-5.415712,16-04-20 00:14:44,Sevilla,POINT (-5.415712 37.324065)
4213,Privada,Centro residencial Joaquín Rosillo,Calle María Zambrano 1,41920.0,San Juan de Aznalfarache,954 17 82 95,170.0,centrojoaquinrosillo.es,37.359301,-6.0415019999999995,10-04-20 00:14:44,Sevilla,POINT (-6.041501999999999 37.359301)
4214,Privada,Residencia de mayores Fuenteclara,Carretera de Coria 15,41928.0,Palomares del Río,954 18 03 38,17.0,www.centrodemayoresfuenteclara.com,37.311258,-6.060258999999999,8-05-20 00:14:44,Sevilla,POINT (-6.060258999999999 37.311258)
4215,Privada sin fin de lucro,Residencia de 3ª edad Sor Ángela de la Cruz,Calle Santa Ángela de la Cruz 8,41003.0,Sevilla,954 22 55 01,32.0,,37.393956,-5.990371,10-07-20 00:14:44,Sevilla,POINT (-5.990371 37.393956)
4216,Privada,"Residencia de ancianos El Gran Poder, S. L.",Avenida de la Libertad 14,41703.0,Dos Hermanas,954 72 60 65,20.0,,37.290334,-5.933858,1-08-20 00:14:44,Sevilla,POINT (-5.933858 37.290334)
4217,Privada,Vitalia Kansas,Calle Macedonia 1,41007.0,Sevilla,954 99 90 58,252.0,www.vitaliahome.es/project/kansas/,37.402590999999994,-5.956944999999999,3-04-20 00:14:44,Sevilla,POINT (-5.956944999999999 37.40259099999999)
4218,Privada,Centro residencial GERICENTER,Urbanización Mozandiego 10,41807.0,Espartinas,955 71 39 12,49.0,www.gericenter.es,37.385360999999996,-6.141436,4-08-20 00:14:44,Sevilla,POINT (-6.141436 37.385361)
4219,Privada,Centro Residencial El Carmen,Calle Mesones 21,41340.0,Tocina,954 74 07 96,14.0,,37.610628999999996,-5.732716,6-07-20 00:14:44,Sevilla,POINT (-5.732716 37.610629)
4220,,,,,,,,,,,,,POINT (nan nan)
4221,Pública local,Residencia Municipal de Algámitas,Calle Nueva 18,41661.0,Algámitas,955 85 76 01 / 955 85 78 62,27.0,fonserrana.com/residencia-algamitas/,37.016677,-5.148068,8-04-20 00:14:44,Sevilla,POINT (-5.148068 37.016677)
4222,Privada,Residencia Nuestra Señora de los Ángeles,Calle Juan XXIII 26,41807.0,Espartinas,954 11 37 56,70.0,www.asociacionsiloe.es,37.382573,-6.12519,22-04-20 00:14:44,Sevilla,POINT (-6.12519 37.382573)
4223,Privada,Centro de mayores Asisttel Aljarafe,Avenida Reina Sofía s/n,41940.0,Tomares,954 15 23 57,31.0,www.asisttel.com/residencia_senas.php,37.380295000000004,-6.0392,8-04-20 00:14:44,Sevilla,POINT (-6.0392 37.380295)
4224,,,,,,,,,,,,,POINT (nan nan)
4225,,,,,,,,,,,,,POINT (nan nan)
4226,,,,,,,,,,,,,POINT (nan nan)
4227,Privada,Residencia de mayores Virgen de la Oliva,Calle Daoiz 7,41909.0,Salteras,955 70 72 70 / 609 72 45 29,16.0,www.residenciavirgendelaoliva.com,37.420637,-6.112501,10-04-20 00:14:44,Sevilla,POINT (-6.112501 37.420637)
4228,Pública provincial,Centro residencial San Ramón,Carretera de Miraflores 1 - Edificio 5,41015.0,Sevilla,954 55 30 35,38.0,www.dipusevilla.es/temas/asuntos-sociales-e-igualdad/personas-mayores,37.4213,-5.95549,9-04-20 00:14:44,Sevilla,POINT (-5.95549 37.4213)
4229,Privada,Centro residencial Esperanza Macarena,Calle Lope de Vega 5 - Urb. San Miguel,41800.0,Sanlúcar la Mayor,955 70 36 31 / 635 43 62 96,20.0,residenciaesperanzamacarena.com,37.377714000000005,-6.195882,10-04-20 00:14:44,Sevilla,POINT (-6.195882 37.377714)
4230,Privada,Residencia Beato Juan Grande,Calle Santa Ángela de la Cruz 16 - 18,41003.0,Sevilla,954 21 91 14,38.0,www.cbgeriatrico.es,37.394515000000006,-5.990298999999999,5-07-20 00:14:44,Sevilla,POINT (-5.990298999999999 37.39451500000001)
4231,Privada,Centro residencial de mayores Cruz Blanca,Calle Cruz 111,41870.0,Aznalcóllar,954 13 40 20,49.0,,37.519302,-6.279468,8-04-20 00:14:44,Sevilla,POINT (-6.279468 37.519302)
4232,Privada,Vitalia La Mairena,Avenida de los Olmos 2,41927.0,Mairena del Aljarafe,955 60 23 45,234.0,www.vitaliahome.es/project/la-mairena,37.348292,-6.057816000000001,26-04-20 00:14:44,Sevilla,POINT (-6.057816000000001 37.348292)
4233,Privada,Centro Residencial Nuestra Señora del Amor y Sacrificio,Calle Gustavo Bacarisas 10,41700.0,Dos Hermanas,954 72 56 09,19.0,,37.289204999999995,-5.913311,21-07-20 00:14:44,Sevilla,POINT (-5.913311 37.289205)
4234,Privada,Centro residencial Guadalupe,Avenida de Mairena 20,41927.0,Mairena del Aljarafe,955 17 21 35,23.0,,37.356663,-6.039941000000001,23-04-20 00:14:44,Sevilla,POINT (-6.039941000000001 37.356663)
4235,Privada sin fin de lucro,Residencia de mayores Claret,Calle San Antonio María Claret 10,41012.0,Sevilla,954 29 52 44,160.0,www.micla.es,37.359111,-5.985,3-04-20 00:14:44,Sevilla,POINT (-5.985 37.359111)
4236,Pública local,Centro para mayores Nuestra Señora de la Soledad,Calle Margarita Nelken 29,41340.0,Tocina,954 74 03 58,40.0,fonserrana.com/residencia-tocina,37.610671999999994,-5.729746,24-04-20 00:14:44,Sevilla,POINT (-5.729746 37.61067199999999)
4237,,,,,,,,,,,,,POINT (nan nan)
4238,,,,,,,,,,,,,POINT (nan nan)
4239,,,,,,,,,,,,,POINT (nan nan)
4240,Privada sin fin de lucro,Residencia Cardenal Bueno Monreal,Calle La Fuente 30,41830.0,Huévar del Aljarafe,954 75 65 55 / 954 75 65 46,26.0,www.fundaciongraciaypaz.org/residencia-cardenal-bueno-monreal,37.354667,-6.2737050000000005,10-07-20 00:14:44,Sevilla,POINT (-6.273705000000001 37.354667)
4241,Privada sin fin de lucro,Residencia San Juan de Dios,Calle Sagasta 1,41004.0,Sevilla,954 50 10 96,80.0,www.sjd.es/sevilla/?q=nuestro-centro-residencia,37.390128000000004,-5.993524,6-05-20 00:14:44,Sevilla,POINT (-5.993524 37.390128)
4242,Privada,Centro residencial Nuestra Señora de la Soledad y San José,Carretera de Coria a Almensilla s/n,41100.0,Coria del Río,954 77 40 63,43.0,residenciadelasoledadhijasdelacaridad.es,37.29002,-6.072408,12-04-20 00:14:44,Sevilla,POINT (-6.072408 37.29002)
4243,Privada,Vivienda tutelada Dulce Nombre del Rocío,Calle Arce 1 A,41909.0,Salteras,955 70 84 37,8.0,,37.414509,-6.100364,15-05-20 00:14:44,Sevilla,POINT (-6.100364 37.414509)
4244,Privada,Residencia La Merced,Calle Moctezuma 3,41089.0,Dos Hermanas,954 12 70 99,17.0,residencialamerced.com,37.346095,-5.930339,7-07-20 00:14:44,Sevilla,POINT (-5.930339 37.346095)
4245,Privada sin fin de lucro,"La Miniera, Residencial Ignacio Gómez Millán",Calle Ignacio Gómez Millán 33,41928.0,Palomares del Río,955 76 35 53,55.0,www.residenciaignaciogomezmillan.com,37.321339,-6.061532,15-07-20 00:14:44,Sevilla,POINT (-6.061532 37.321339)
4246,Privada,Centro Residencial Gerón,Carretera de Carmona 7,41008.0,Sevilla,954 42 12 11,100.0,www.geron.es/residencia/residencia-mayores-sevilla-geron,37.398434,-5.980195,4-04-20 00:14:44,Sevilla,POINT (-5.980195 37.398434)
4247,,,,,,,,,,,,,POINT (nan nan)
4248,Privada,Residencia Nuestra Señora de Gracia,Calle Cilla 24,41540.0,Puebla de Cazalla (La),954 84 71 23,38.0,www.cruzadaevangelica.com/isce-en-españa/,37.22361,-5.308145,18-07-20 00:14:44,Sevilla,POINT (-5.308145 37.22361)
4249,Privada,Centro Residencial La Salle II,Avenida Padre García Tejero 21,41012.0,Sevilla,954 62 16 12,18.0,,37.355757000000004,-5.986114,9-04-20 00:14:44,Sevilla,POINT (-5.986114 37.355757)
4250,Privada,Residencia Nuestra Señora de los Remedios,Calle Real 2,41250.0,Real de la Jara (El),957 73 30 47,15.0,,37.949368,-6.151827,6-07-20 00:14:44,Sevilla,POINT (-6.151827 37.949368)
4251,Privada,Residencia Cristo Rey,Calle Obispo Jesús Domínguez 31,41840.0,Pilas,954 75 03 40,29.0,residencia-cristo-rey.webnode.es,37.302215000000004,-6.303712,9-04-20 00:14:44,Sevilla,POINT (-6.303712 37.302215)
4252,Privada,Vitalia La Rinconada,Calle Alcalá de Guadaíra 2 - Urb. Mirador de San José,41300.0,Rinconada (La),955 79 06 75,181.0,www.vitaliahome.es/project/rinconada,37.493804,-5.940596,8-05-20 00:14:44,Sevilla,POINT (-5.940596 37.493804)
4253,Privada,Residencia para Mayores Alkama,Calle Poetisa Mariquita Fuentes 2,41900.0,Camas,955 98 24 21,59.0,www.residenciaalkama.es,37.392332,-6.027594000000001,8-04-20 00:14:44,Sevilla,POINT (-6.027594000000001 37.392332)
4254,Privada,Vitalia La Campana,Calle Cataluña s/n,41429.0,Campana (La),954 19 92 19,105.0,www.vitaliahome.es/project/la-campana,37.565241,-5.4308309999999995,10-07-20 00:14:44,Sevilla,POINT (-5.430831 37.565241)
4255,Privada,Centro Residencial de Mayores Los Jardines,Calle Cura Diamantino 2,41702.0,Dos Hermanas,955 67 53 65,141.0,www.residencialosjardines.com,37.28273,-5.906315,4-04-20 00:14:44,Sevilla,POINT (-5.906315 37.28273)
4256,Pública local,Residencia municipal de mayores José Mª Rivera de Paz,Calle Doctor José Mª Osuna s/n,41820.0,Carrión de los Céspedes,954 49 13 64,22.0,,37.371448,-6.325287,16-09-20 00:14:44,Sevilla,POINT (-6.325287 37.371448)
4257,Privada,Residencia de mayores Madre,Calle Ancha 19,41400.0,Écija,955 90 29 50 / 955 90 29 97,30.0,www.residenciamadre.es,37.539237,-5.081853,7-07-20 00:14:44,Sevilla,POINT (-5.081853 37.539237)
4258,Privada sin fin de lucro,Centro residencial La Milagrosa,Calle Nuestra Señora del Águila 63,41500.0,Alcalá de Guadaíra,955 69 90 38,49.0,,37.334641,-5.84846,3-04-20 00:14:44,Sevilla,POINT (-5.84846 37.334641)
4259,Privada,Centro residencial para mayores Ferrusola,Calle Cueva del Gato 6 - portales A y B,41020.0,Sevilla,954 51 94 18,94.0,www.centrodemayoresferrusola.com,37.398782000000004,-5.940644,10-04-20 00:14:44,Sevilla,POINT (-5.940644 37.398782)
4260,Privada,Centro Residencial El Pilar,"Carretera Mairena-Brenes Urb. El Pilar, parc. 18",41410.0,Carmona,954 14 81 16,90.0,www.hogardemayoreselpilar.es,37.459183,-5.790469,8-04-20 00:14:44,Sevilla,POINT (-5.790469 37.459183)
4261,Privada,Vivienda tutelada Nuestra Señora del Rosario,Avenida Extremadura 107,41970.0,Santiponce,658 98 39 34,10.0,www.asinsaresidencias.com/residencia_rosario.html,37.439102,-6.040655,5-04-20 00:14:44,Sevilla,POINT (-6.040655 37.439102)
4262,Privada sin fin de lucro,Centro Residencial Santa Caridad,Calle Temprado 3,41001.0,Sevilla,954 22 32 32,80.0,,37.384093,-5.995841,26-04-20 00:14:44,Sevilla,POINT (-5.995841 37.384093)
4263,Privada,Centro residencial El Olivo 2,Camino del Torreón 96,41510.0,Mairena del Alcor,955 74 68 72 / 607 85 41 36,11.0,,37.363045,-5.785573,12-04-20 00:14:44,Sevilla,POINT (-5.785573 37.363045)
4264,Pública local,Centro residencial San Joaquín y Santa Ana,Calle Sevilla 15,41439.0,Cañada Rosal,954 83 95 02,31.0,www.geron.es/residencia/residencia-mayores-canada-rosal,37.593651,-5.210108999999999,12-07-20 00:14:44,Sevilla,POINT (-5.210108999999999 37.593651)
4265,Privada sin fin de lucro,Residencia La Milagrosa,Calle Aniceto Sáenz 9,41003.0,Sevilla,954 37 01 04,34.0,,37.401151,-5.987469,5-04-20 00:14:44,Sevilla,POINT (-5.987469 37.401151)
4266,,,,,,,,,,,,,POINT (nan nan)
4267,Pública local,Residencia municipal San Fernando,Calle Alcalde Tierno Galván 9,41701.0,Dos Hermanas,954 72 01 56,40.0,,37.28475,-5.921465,30-11-20 00:14:44,Sevilla,POINT (-5.921465 37.28475)
4268,Privada sin fin de lucro,Residencia Virgen de las Angustias,Calle San Fernando 8,41200.0,Alcalá del Río,954 78 06 04,44.0,www.residencia-v-angustias.com,37.51797,-5.980843,15-04-20 00:14:44,Sevilla,POINT (-5.980843 37.51797)
